10930,32,2024-04-12 00:06:41,000545,2024
10931,25,2024-04-12 00:06:41,000546,2024
10932,6,2024-04-12 00:06:42,000547,2024
10933,46,2024-04-12 00:06:42,000548,2024
10934,63,2024-04-12 00:06:43,000550,2024
10935,55,2024-04-12 00:06:44,000551,2024
10936,27,2024-04-12 00:06:45,000552,2024
10937,66,2024-04-12 00:06:45,000553,2024
10938,6,2024-04-12 00:06:45,000554,2024
10939,50,2024-04-12 00:06:47,000555,2024
10940,4,2024-04-12 00:06:47,000557,2024
10941,11,2024-04-12 00:06:47,000558,2024
10942,14,2024-04-12 00:06:47,000559,2024
10943,40,2024-04-12 00:06:48,000560,2024
10944,70,2024-04-12 00:06:48,000561,2024
10945,39,2024-04-12 00:06:48,000563,2024
10946,47,2024-04-12 00:06:49,000564,2024
10947,11,2024-04-12 00:06:49,000565,2024
10948,17,2024-04-12 00:06:49,000566,2024
10949,5,2024-04-12 00:06:49,000567,2024
10950,19,2024-04-12 00:06:50,000568,2024
10951,42,2024-04-12 00:06:50,000570,2024
10952,39,2024-04-12 00:06:50,000571,2024
10953,15,2024-04-12 00:06:50,000572,2024
10954,5,2024-04-12 00:06:50,000573,2024
10955,29,2024-04-12 00:06:51,000576,2024
10956,8,2024-04-12 00:06:51,000581,2024
10957,28,2024-04-12 00:06:51,000582,2024
10958,64,2024-04-12 00:06:52,000584,2024
10959,29,2024-04-12 00:06:52,000586,2024
10960,39,2024-04-12 00:06:52,000589,2024
10961,43,2024-04-12 00:06:53,000590,2024
10962,45,2024-04-12 00:06:53,000591,2024
10963,12,2024-04-12 00:06:53,000592,2024
10964,12,2024-04-12 00:06:53,000593,2024
10965,34,2024-04-12 00:06:53,000595,2024
10966,1,2024-04-12 00:06:54,000596,2024
10967,41,2024-04-12 00:06:54,000597,2024
10968,22,2024-04-12 00:06:54,000598,2024
10969,51,2024-04-12 00:06:55,000599,2024
10970,33,2024-04-12 00:06:55,000600,2024
10971,28,2024-04-12 00:06:55,000601,2024
10972,36,2024-04-12 00:06:55,000603,2024
10973,35,2024-04-12 00:06:56,000605,2024
10974,38,2024-04-12 00:06:56,000607,2024
10975,53,2024-04-12 00:06:56,000608,2024
10976,12,2024-04-12 00:06:57,000609,2024
10977,24,2024-04-12 00:06:57,000610,2024
10978,42,2024-04-12 00:06:57,000612,2024
10979,45,2024-04-12 00:06:57,000615,2024
10980,38,2024-04-12 00:06:59,000617,2024
10981,66,2024-04-12 00:06:59,000619,2024
10982,46,2024-04-12 00:07:00,000620,2024
10983,3,2024-04-12 00:07:00,000622,2024
10984,35,2024-04-12 00:07:00,000623,2024
10985,26,2024-04-12 00:07:01,000625,2024
10986,7,2024-04-12 00:07:01,000626,2024
10987,24,2024-04-12 00:07:01,000627,2024
10988,36,2024-04-12 00:07:02,000628,2024
10989,54,2024-04-12 00:07:03,000629,2024
10990,19,2024-04-12 00:07:03,000630,2024
10991,15,2024-04-12 00:07:03,000631,2024
10992,18,2024-04-12 00:07:03,000632,2024
10993,23,2024-04-12 00:07:03,000633,2024
10994,34,2024-04-12 00:07:04,000635,2024
10995,41,2024-04-12 00:07:04,000636,2024
10996,32,2024-04-12 00:07:04,000637,2024
10997,11,2024-04-12 00:07:04,000638,2024
10998,1,2024-04-12 00:07:05,000639,2024
10999,5,2024-04-12 00:07:05,000650,2024
11000,5,2024-04-12 00:07:05,000651,2024
11001,26,2024-04-12 00:07:05,000652,2024
11002,45,2024-04-12 00:07:06,000655,2024
11003,42,2024-04-12 00:07:06,000656,2024
11004,33,2024-04-12 00:07:06,000657,2024
11005,29,2024-04-12 00:07:06,000659,2024
11006,62,2024-04-12 00:07:07,000661,2024
11007,29,2024-04-12 00:07:07,000663,2024
11008,6,2024-04-12 00:07:07,000665,2024
11009,10,2024-04-12 00:07:07,000668,2024
11010,16,2024-04-12 00:07:08,000669,2024
11011,36,2024-04-12 00:07:08,000670,2024
11012,22,2024-04-12 00:07:10,000672,2024
11013,21,2024-04-12 00:07:10,000676,2024
11014,29,2024-04-12 00:07:11,000677,2024
11015,8,2024-04-12 00:07:11,000678,2024
11016,14,2024-04-12 00:07:11,000679,2024
11017,68,2024-04-12 00:07:12,000680,2024
11018,12,2024-04-12 00:07:12,000681,2024
11019,3,2024-04-12 00:07:12,000682,2024
11020,24,2024-04-12 00:07:12,000683,2024
11021,23,2024-04-12 00:07:13,000685,2024
11022,27,2024-04-12 00:07:13,000686,2024
11023,25,2024-04-12 00:07:13,000688,2024
11024,28,2024-04-12 00:07:14,000690,2024
11025,21,2024-04-12 00:07:14,000691,2024
11026,12,2024-04-12 00:07:14,000692,2024
11027,66,2024-04-12 00:07:15,000695,2024
11028,76,2024-04-12 00:07:16,000697,2024
11029,15,2024-04-12 00:07:16,000698,2024
11030,9,2024-04-12 00:07:16,000700,2024
11031,36,2024-04-12 00:07:17,000701,2024
11032,43,2024-04-12 00:07:17,000702,2024
11033,38,2024-04-12 00:07:18,000703,2024
11034,46,2024-04-12 00:07:18,000705,2024
11035,44,2024-04-12 00:07:18,000707,2024
11036,62,2024-04-12 00:07:19,000708,2024
11037,24,2024-04-12 00:07:19,000709,2024
11038,28,2024-04-12 00:07:20,000710,2024
11039,47,2024-04-12 00:07:20,000711,2024
11040,31,2024-04-12 00:07:20,000712,2024
11041,5,2024-04-12 00:07:20,000713,2024
11042,44,2024-04-12 00:07:21,000715,2024
11043,30,2024-04-12 00:07:22,000716,2024
11044,2,2024-04-12 00:07:22,000717,2024
11045,3,2024-04-12 00:07:22,000718,2024
11046,2,2024-04-12 00:07:22,000719,2024
11047,18,2024-04-12 00:07:23,000720,2024
11048,35,2024-04-12 00:07:23,000721,2024
11049,32,2024-04-12 00:07:23,000722,2024
11050,38,2024-04-12 00:07:23,000723,2024
11051,78,2024-04-12 00:07:24,000725,2024
11052,60,2024-04-12 00:07:25,000726,2024
11053,15,2024-04-12 00:07:25,000727,2024
11054,66,2024-04-12 00:07:25,000728,2024
11055,10,2024-04-12 00:07:25,000729,2024
11056,7,2024-04-12 00:07:26,000731,2024
11057,32,2024-04-12 00:07:26,000733,2024
11058,10,2024-04-12 00:07:26,000735,2024
11059,57,2024-04-12 00:07:27,000736,2024
11060,40,2024-04-12 00:07:27,000737,2024
11061,29,2024-04-12 00:07:28,000738,2024
11062,60,2024-04-12 00:07:29,000739,2024
11063,55,2024-04-12 00:07:30,000750,2024
11064,6,2024-04-12 00:07:30,000751,2024
11065,52,2024-04-12 00:07:31,000752,2024
11066,6,2024-04-12 00:07:31,000753,2024
11067,13,2024-04-12 00:07:31,000755,2024
11068,36,2024-04-12 00:07:31,000756,2024
11069,13,2024-04-12 00:07:31,000757,2024
11070,25,2024-04-12 00:07:32,000758,2024
11071,17,2024-04-12 00:07:32,000759,2024
11072,12,2024-04-12 00:07:32,000761,2024
11073,4,2024-04-12 00:07:33,000762,2024
11074,3,2024-04-12 00:07:33,000766,2024
11075,23,2024-04-12 00:07:33,000767,2024
11076,40,2024-04-12 00:07:34,000768,2024
11077,83,2024-04-12 00:07:35,000776,2024
11078,11,2024-04-12 00:07:36,000777,2024
11079,56,2024-04-12 00:07:36,000778,2024
11080,25,2024-04-12 00:07:36,000779,2024
11081,69,2024-04-12 00:07:37,000782,2024
11082,49,2024-04-12 00:07:37,000783,2024
11083,10,2024-04-12 00:07:38,000785,2024
11084,35,2024-04-12 00:07:38,000786,2024
11085,20,2024-04-12 00:07:39,000788,2024
11086,32,2024-04-12 00:07:39,000789,2024
11087,15,2024-04-12 00:07:39,000790,2024
11088,76,2024-04-12 00:07:40,000791,2024
11089,66,2024-04-12 00:07:40,000792,2024
11090,31,2024-04-12 00:07:40,000793,2024
11091,54,2024-04-12 00:07:41,000795,2024
11092,46,2024-04-12 00:07:42,000796,2024
11093,45,2024-04-12 00:07:42,000797,2024
11094,35,2024-04-12 00:07:42,000798,2024
11095,18,2024-04-12 00:07:42,000799,2024
11096,57,2024-04-12 00:07:43,000800,2024
11097,81,2024-04-12 00:07:43,000801,2024
11098,1,2024-04-12 00:07:44,000802,2024
11099,17,2024-04-12 00:07:44,000803,2024
11100,54,2024-04-12 00:07:44,000807,2024
11101,17,2024-04-12 00:07:45,000809,2024
11102,37,2024-04-12 00:07:45,000810,2024
11103,34,2024-04-12 00:07:46,000811,2024
11104,13,2024-04-12 00:07:46,000812,2024
11105,41,2024-04-12 00:07:46,000813,2024
11106,49,2024-04-12 00:07:47,000815,2024
11107,18,2024-04-12 00:07:47,000816,2024
11108,56,2024-04-12 00:07:48,000818,2024
11109,25,2024-04-12 00:07:48,000819,2024
11110,17,2024-04-12 00:07:49,000820,2024
11111,2,2024-04-12 00:07:49,000821,2024
11112,45,2024-04-12 00:07:49,000822,2024
11113,26,2024-04-12 00:07:49,000823,2024
11114,15,2024-04-12 00:07:50,000825,2024
11115,42,2024-04-12 00:07:50,000826,2024
11116,19,2024-04-12 00:07:50,000828,2024
11117,19,2024-04-12 00:07:50,000829,2024
11118,28,2024-04-12 00:07:51,000830,2024
11119,4,2024-04-12 00:07:51,000831,2024
11120,33,2024-04-12 00:07:51,000833,2024
11121,11,2024-04-12 00:07:51,000836,2024
11122,50,2024-04-12 00:07:52,000837,2024
11123,12,2024-04-12 00:07:52,000838,2024
11124,18,2024-04-12 00:07:53,000839,2024
11125,33,2024-04-12 00:07:53,000848,2024
11126,11,2024-04-12 00:07:53,000850,2024
11127,55,2024-04-12 00:07:55,000851,2024
11128,43,2024-04-12 00:07:55,000852,2024
11129,38,2024-04-12 00:07:56,000856,2024
11130,4,2024-04-12 00:07:56,000858,2024
11131,14,2024-04-12 00:07:57,000859,2024
11132,4,2024-04-12 00:07:57,000860,2024
11133,21,2024-04-12 00:07:57,000861,2024
11134,53,2024-04-12 00:07:58,000862,2024
11135,3,2024-04-12 00:07:58,000863,2024
11136,31,2024-04-12 00:07:58,000868,2024
11137,40,2024-04-12 00:07:58,000869,2024
11138,34,2024-04-12 00:07:59,000875,2024
11139,27,2024-04-12 00:07:59,000876,2024
11140,55,2024-04-12 00:07:59,000877,2024
11141,59,2024-04-12 00:08:00,000878,2024
11142,25,2024-04-12 00:08:00,000880,2024
11143,25,2024-04-12 00:08:00,000881,2024
11144,7,2024-04-12 00:08:00,000882,2024
11145,19,2024-04-12 00:08:01,000883,2024
11146,49,2024-04-12 00:08:01,000885,2024
11147,18,2024-04-12 00:08:01,000886,2024
11148,11,2024-04-12 00:08:01,000887,2024
11149,54,2024-04-12 00:08:02,000888,2024
11150,11,2024-04-12 00:08:02,000889,2024
11151,21,2024-04-12 00:08:02,000890,2024
11152,9,2024-04-12 00:08:02,000892,2024
11153,19,2024-04-12 00:08:03,000893,2024
11154,43,2024-04-12 00:08:03,000895,2024
11155,22,2024-04-12 00:08:03,000897,2024
11156,43,2024-04-12 00:08:04,000898,2024
11157,31,2024-04-12 00:08:04,000899,2024
11158,28,2024-04-12 00:08:05,000900,2024
11159,65,2024-04-12 00:08:05,000901,2024
11160,8,2024-04-12 00:08:05,000902,2024
11161,20,2024-04-12 00:08:06,000903,2024
11162,44,2024-04-12 00:08:06,000905,2024
11163,38,2024-04-12 00:08:07,000906,2024
11164,22,2024-04-12 00:08:07,000908,2024
11165,19,2024-04-12 00:08:07,000909,2024
11166,33,2024-04-12 00:08:08,000910,2024
11167,39,2024-04-12 00:08:08,000911,2024
11168,25,2024-04-12 00:08:09,000912,2024
11169,26,2024-04-12 00:08:09,000913,2024
11170,32,2024-04-12 00:08:10,000915,2024
11171,7,2024-04-12 00:08:11,000917,2024
11172,40,2024-04-12 00:08:11,000919,2024
11173,45,2024-04-12 00:08:11,000920,2024
11174,66,2024-04-12 00:08:12,000921,2024
11175,19,2024-04-12 00:08:12,000922,2024
11176,11,2024-04-12 00:08:13,000923,2024
11177,18,2024-04-12 00:08:13,000925,2024
11178,36,2024-04-12 00:08:13,000926,2024
11179,35,2024-04-12 00:08:13,000927,2024
11180,56,2024-04-12 00:08:14,000928,2024
11181,2,2024-04-12 00:08:14,000929,2024
11182,21,2024-04-12 00:08:14,000930,2024
11183,31,2024-04-12 00:08:14,000931,2024
11184,36,2024-04-12 00:08:15,000932,2024
11185,48,2024-04-12 00:08:15,000933,2024
11186,12,2024-04-12 00:08:15,000935,2024
11187,4,2024-04-12 00:08:16,000936,2024
11188,18,2024-04-12 00:08:16,000937,2024
11189,9,2024-04-12 00:08:16,000938,2024
11190,20,2024-04-12 00:08:16,000948,2024
11191,44,2024-04-12 00:08:17,000949,2024
11192,30,2024-04-12 00:08:17,000950,2024
11193,47,2024-04-12 00:08:18,000951,2024
11194,7,2024-04-12 00:08:18,000952,2024
11195,1,2024-04-12 00:08:18,000953,2024
11196,4,2024-04-12 00:08:19,000955,2024
11197,23,2024-04-12 00:08:20,000957,2024
11198,11,2024-04-12 00:08:20,000958,2024
11199,18,2024-04-12 00:08:20,000959,2024
11200,41,2024-04-12 00:08:21,000960,2024
11201,58,2024-04-12 00:08:21,000961,2024
11202,52,2024-04-12 00:08:22,000962,2024
11203,45,2024-04-12 00:08:22,000963,2024
11204,31,2024-04-12 00:08:22,000965,2024
11205,24,2024-04-12 00:08:23,000966,2024
11206,14,2024-04-12 00:08:23,000967,2024
11207,22,2024-04-12 00:08:23,000968,2024
11208,7,2024-04-12 00:08:23,000969,2024
11209,48,2024-04-12 00:08:24,000970,2024
11210,30,2024-04-12 00:08:24,000971,2024
11211,31,2024-04-12 00:08:25,000972,2024
11212,32,2024-04-12 00:08:25,000973,2024
11213,38,2024-04-12 00:08:25,000975,2024
11214,21,2024-04-12 00:08:26,000976,2024
11215,3,2024-04-12 00:08:26,000977,2024
11216,44,2024-04-12 00:08:26,000978,2024
11217,7,2024-04-12 00:08:26,000980,2024
11218,18,2024-04-12 00:08:27,000981,2024
11219,61,2024-04-12 00:08:28,000982,2024
11220,12,2024-04-12 00:08:28,000983,2024
11221,3,2024-04-12 00:08:28,000985,2024
11222,44,2024-04-12 00:08:29,000987,2024
11223,29,2024-04-12 00:08:29,000988,2024
11224,10,2024-04-12 00:08:29,000989,2024
11225,43,2024-04-12 00:08:29,000990,2024
11226,56,2024-04-12 00:08:30,000993,2024
11227,5,2024-04-12 00:08:30,000995,2024
11228,12,2024-04-12 00:08:30,000996,2024
11229,5,2024-04-12 00:08:31,000997,2024
11230,5,2024-04-12 00:08:31,000998,2024
11231,59,2024-04-12 00:08:31,000999,2024
11232,24,2024-04-12 00:08:32,001201,2024
11233,33,2024-04-12 00:08:32,001202,2024
11234,81,2024-04-12 00:08:33,001203,2024
11235,78,2024-04-12 00:08:34,001205,2024
11236,16,2024-04-12 00:08:34,001206,2024
11237,72,2024-04-12 00:08:35,001207,2024
11238,74,2024-04-12 00:08:35,001208,2024
11239,21,2024-04-12 00:08:35,001209,2024
11240,5,2024-04-12 00:08:36,001210,2024
11241,46,2024-04-12 00:08:36,001211,2024
11242,31,2024-04-12 00:08:36,001212,2024
11243,4,2024-04-12 00:08:36,001213,2024
11244,56,2024-04-12 00:08:37,001215,2024
11245,52,2024-04-12 00:08:38,001216,2024
11246,6,2024-04-12 00:08:38,001217,2024
11247,7,2024-04-12 00:08:38,001218,2024
11248,38,2024-04-12 00:08:39,001219,2024
11249,15,2024-04-12 00:08:39,001222,2024
11250,43,2024-04-12 00:08:40,001223,2024
11251,45,2024-04-12 00:08:41,001225,2024
11252,16,2024-04-12 00:08:41,001226,2024
11253,7,2024-04-12 00:08:41,001227,2024
11254,70,2024-04-12 00:08:42,001228,2024
11255,1,2024-04-12 00:08:42,001229,2024
11256,22,2024-04-12 00:08:42,001230,2024
11257,18,2024-04-12 00:08:42,001231,2024
11258,39,2024-04-12 00:08:43,001234,2024
11259,36,2024-04-12 00:08:43,001236,2024
11260,5,2024-04-12 00:08:43,001238,2024
11261,12,2024-04-12 00:08:43,001239,2024
11262,19,2024-04-12 00:08:44,001255,2024
11263,19,2024-04-12 00:08:44,001256,2024
11264,66,2024-04-12 00:08:45,001258,2024
11265,11,2024-04-12 00:08:45,001259,2024
11266,29,2024-04-12 00:08:46,001260,2024
11267,33,2024-04-12 00:08:46,001266,2024
11268,14,2024-04-12 00:08:46,001267,2024
11269,16,2024-04-12 00:08:46,001268,2024
11270,7,2024-04-12 00:08:47,001269,2024
11271,54,2024-04-12 00:08:47,001270,2024
11272,9,2024-04-12 00:08:48,001278,2024
11273,17,2024-04-12 00:08:48,001282,2024
11274,77,2024-04-12 00:08:49,001283,2024
11275,22,2024-04-12 00:08:49,001286,2024
11276,11,2024-04-12 00:08:49,001287,2024
11277,135,2024-04-12 00:08:50,001288,2024
11278,74,2024-04-12 00:08:51,001289,2024
11279,15,2024-04-12 00:08:51,001296,2024
11280,6,2024-04-12 00:08:51,001298,2024
11281,13,2024-04-12 00:08:51,001299,2024
11282,14,2024-04-12 00:08:52,001300,2024
11283,4,2024-04-12 00:08:52,001301,2024
11284,9,2024-04-12 00:08:52,001306,2024
11285,59,2024-04-12 00:08:53,001308,2024
11286,59,2024-04-12 00:08:54,001309,2024
11287,14,2024-04-12 00:08:54,001311,2024
11288,17,2024-04-12 00:08:55,001313,2024
11289,34,2024-04-12 00:08:55,001314,2024
11290,48,2024-04-12 00:08:55,001316,2024
11291,12,2024-04-12 00:08:55,001317,2024
11292,1,2024-04-12 00:08:56,001318,2024
11293,12,2024-04-12 00:08:56,001319,2024
11294,13,2024-04-12 00:08:56,001322,2024
11295,11,2024-04-12 00:08:57,001323,2024
11296,8,2024-04-12 00:08:57,001324,2024
11297,15,2024-04-12 00:08:57,001326,2024
11298,5,2024-04-12 00:08:57,001328,2024
11299,31,2024-04-12 00:08:58,001330,2024
11300,1,2024-04-12 00:08:58,001331,2024
11301,3,2024-04-12 00:08:58,001332,2024
11302,14,2024-04-12 00:08:58,001333,2024
11303,17,2024-04-12 00:08:59,001336,2024
11304,41,2024-04-12 00:09:00,001337,2024
11305,8,2024-04-12 00:09:00,001338,2024
11306,16,2024-04-12 00:09:00,001339,2024
11307,53,2024-04-12 00:09:01,001358,2024
11308,35,2024-04-12 00:09:01,001359,2024
11309,23,2024-04-12 00:09:02,001360,2024
11310,27,2024-04-12 00:09:02,001366,2024
11311,2,2024-04-12 00:09:02,001367,2024
11312,63,2024-04-12 00:09:03,001368,2024
11313,1,2024-04-12 00:09:03,001373,2024
11314,44,2024-04-12 00:09:04,001376,2024
11315,5,2024-04-12 00:09:04,001378,2024
11316,40,2024-04-12 00:09:05,001379,2024
11317,50,2024-04-12 00:09:06,001380,2024
11318,34,2024-04-12 00:09:06,001387,2024
11319,36,2024-04-12 00:09:07,001389,2024
11320,52,2024-04-12 00:09:07,001696,2024
11321,63,2024-04-12 00:09:08,001872,2024
11322,27,2024-04-12 00:09:08,001896,2024
11323,35,2024-04-12 00:09:08,001914,2024
11324,60,2024-04-12 00:09:09,001965,2024
11325,65,2024-04-12 00:09:09,001979,2024
11326,4,2024-04-12 00:09:10,002001,2024
11327,10,2024-04-12 00:09:10,002003,2024
11328,12,2024-04-12 00:09:10,002004,2024
11329,6,2024-04-12 00:09:10,002005,2024
11330,39,2024-04-12 00:09:10,002006,2024
11331,31,2024-04-12 00:09:11,002007,2024
11332,26,2024-04-12 00:09:11,002008,2024
11333,26,2024-04-12 00:09:11,002009,2024
11334,9,2024-04-12 00:09:11,002010,2024
11335,16,2024-04-12 00:09:12,002011,2024
11336,30,2024-04-12 00:09:12,002012,2024
11337,44,2024-04-12 00:09:13,002014,2024
11338,17,2024-04-12 00:09:13,002015,2024
11339,8,2024-04-12 00:09:14,002016,2024
11340,4,2024-04-12 00:09:14,002017,2024
11341,12,2024-04-12 00:09:14,002019,2024
11342,39,2024-04-12 00:09:14,002020,2024
11343,14,2024-04-12 00:09:15,002021,2024
11344,90,2024-04-12 00:09:15,002022,2024
11345,0,2024-04-12 00:09:15,002023,2024
11346,45,2024-04-12 00:09:16,002024,2024
11347,42,2024-04-12 00:09:16,002025,2024
11348,20,2024-04-12 00:09:16,002026,2024
11349,7,2024-04-12 00:09:16,002027,2024
11350,12,2024-04-12 00:09:17,002028,2024
11351,42,2024-04-12 00:09:18,002029,2024
11352,38,2024-04-12 00:09:18,002030,2024
11353,14,2024-04-12 00:09:18,002031,2024
11354,56,2024-04-12 00:09:19,002032,2024
11355,78,2024-04-12 00:09:19,002033,2024
11356,20,2024-04-12 00:09:20,002034,2024
11357,9,2024-04-12 00:09:20,002035,2024
11358,22,2024-04-12 00:09:20,002036,2024
11359,19,2024-04-12 00:09:20,002037,2024
11360,4,2024-04-12 00:09:21,002038,2024
11361,42,2024-04-12 00:09:22,002039,2024
11362,11,2024-04-12 00:09:22,002040,2024
11363,3,2024-04-12 00:09:22,002041,2024
11364,16,2024-04-12 00:09:22,002042,2024
11365,17,2024-04-12 00:09:23,002043,2024
11366,64,2024-04-12 00:09:23,002044,2024
11367,37,2024-04-12 00:09:23,002045,2024
11368,39,2024-04-12 00:09:24,002046,2024
11369,20,2024-04-12 00:09:24,002047,2024
11370,2,2024-04-12 00:09:24,002048,2024
11371,14,2024-04-12 00:09:25,002049,2024
11372,9,2024-04-12 00:09:25,002050,2024
11373,45,2024-04-12 00:09:26,002051,2024
11374,36,2024-04-12 00:09:26,002052,2024
11375,58,2024-04-12 00:09:27,002053,2024
11376,80,2024-04-12 00:09:28,002054,2024
11377,11,2024-04-12 00:09:28,002055,2024
11378,54,2024-04-12 00:09:29,002056,2024
11379,3,2024-04-12 00:09:29,002057,2024
11380,10,2024-04-12 00:09:29,002058,2024
11381,34,2024-04-12 00:09:29,002059,2024
11382,38,2024-04-12 00:09:30,002060,2024
11383,15,2024-04-12 00:09:30,002061,2024
11384,31,2024-04-12 00:09:30,002062,2024
